일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2025-07-06,서울(108),O,33.3,32.8,29.1,26.3,74.3,O,주의,O,낮음
2025-07-06,인천(112),X,31.9,30.1,27.0,25.1,86.9,O,주의,O,낮음
2025-07-06,원주(114),X,32.1,30.9,27.9,25.7,76.5,O,주의,O,낮음
2025-07-06,울릉도(115),O,33.9,33.0,29.7,27.2,63.8,O,주의,O,낮음
2025-07-06,수원(119),X,32.7,32.2,27.9,25.1,76.6,O,주의,O,낮음
2025-07-06,영월(121),X,32.9,31.7,26.8,22.6,83.3,O,주의,X,낮음
2025-07-06,충주(127),X,32.6,31.6,27.9,23.7,76.9,O,경고,O,낮음
2025-07-06,서산(129),X,32.0,30.3,27.2,25.1,88.0,O,주의,O,낮음
2025-07-06,울진(130),O,37.0,38.6,30.1,26.1,61.3,O,경고,O,낮음
2025-07-06,청주(131),O,33.7,33.5,29.4,26.2,68.4,O,경고,O,낮음
2025-07-06,대전(133),O,33.9,33.6,29.0,25.6,72.3,O,경고,O,낮음
2025-07-06,추풍령(135),X,32.4,31.8,27.5,24.4,73.9,O,경고,X,낮음
2025-07-06,안동(136),O,33.2,32.5,28.0,23.3,75.8,O,경고,X,낮음
2025-07-06,상주(137),O,33.8,33.0,28.8,25.5,73.5,O,심각,O,낮음
2025-07-06,포항(138),O,34.4,35.4,31.3,27.2,56.4,O,경고,O,낮음
2025-07-06,군산(140),X,32.3,30.9,27.7,25.4,82.0,O,주의,O,낮음
2025-07-06,대구(143),O,33.9,34.9,30.6,26.6,59.6,O,경고,O,낮음
2025-07-06,전주(146),O,34.5,34.1,29.0,25.8,74.9,O,경고,O,낮음
2025-07-06,울산(152),O,33.7,34.7,29.8,25.0,61.5,X, ,O,낮음
2025-07-06,창원(155),O,34.7,34.6,28.8,23.8,76.5,O,경고,O,낮음
2025-07-06,광주(156),O,34.6,34.4,29.2,26.2,73.4,O,경고,O,낮음
2025-07-06,부산(159),X,32.2,31.9,27.9,24.6,75.1,X, ,X,낮음
2025-07-06,통영(162),X,31.9,31.4,27.0,24.4,71.5,O,주의,X,낮음
2025-07-06,목포(165),X,32.9,31.2,28.2,26.2,85.4,O,주의,O,낮음
2025-07-06,여수(168),X,32.5,32.1,28.3,25.7,77.1,O,경고,O,낮음
2025-07-06,흑산도(169),X,32.9,31.0,26.9,24.2,89.3,X,관심,X,낮음
2025-07-06,완도(170),O,34.0,33.0,29.0,26.6,78.1,O,경고,X,낮음
2025-07-06,고창(172),O,34.0,33.1,28.9,25.7,79.5,O,주의,X,낮음
2025-07-06,제주(184),O,33.8,33.7,30.1,25.8,64.1,O,경고,O,낮음
2025-07-06,진주(192),O,35.3,35.1,28.7,22.5,77.6,O,경고,X,낮음
2025-07-06,양평(202),X,31.7,30.5,27.2,24.7,81.3,O,경고,O,낮음
2025-07-06,이천(203),O,33.0,31.8,28.3,25.2,79.3,O,경고,O,낮음
2025-07-06,인제(211),X,30.6,29.4,26.1,24.1,80.9,O,주의,X,낮음
2025-07-06,홍천(212),X,31.0,29.5,26.6,24.5,81.9,O,주의,O,낮음
2025-07-06,태백(216),X,31.6,31.4,26.2,21.6,70.5,X,관심,X,낮음
2025-07-06,정선군(217),O,34.1,34.1,27.5,21.8,73.3,O,주의,X,낮음
2025-07-06,제천(221),X,31.6,30.7,26.2,22.1,84.3,O,주의,X,낮음
2025-07-06,보은(226),X,32.4,31.6,27.1,22.8,80.6,O,주의,X,낮음
2025-07-06,천안(232),O,33.2,32.5,27.3,22.4,82.3,O,주의,X,낮음
2025-07-06,보령(235),X,32.0,30.2,27.5,26.0,86.1,O,주의,O,낮음
2025-07-06,부여(236),X,32.8,31.7,27.9,25.2,81.1,O,경고,X,낮음
2025-07-06,금산(238),X,32.9,32.4,28.1,23.9,76.6,O,경고,X,낮음
2025-07-06,세종(239),X,32.9,32.0,27.9,24.4,78.5,O,경고,O,낮음
2025-07-06,부안(243),O,33.5,33.3,28.1,25.2,78.5,O,경고,X,낮음
2025-07-06,임실(244),O,33.0,32.9,27.2,22.1,79.1,O,경고,O,낮음
2025-07-06,정읍(245),O,34.4,33.7,28.8,25.4,77.5,O,경고,X,낮음
2025-07-06,남원(247),O,34.7,34.3,28.8,24.2,74.4,O,경고,X,낮음
2025-07-06,장수(248),X,32.2,32.0,26.2,21.2,77.5,O,주의,X,낮음
2025-07-06,영광군(252),O,33.6,32.7,28.5,25.6,79.1,O,경고,X,낮음
2025-07-06,김해시(253),O,36.0,36.5,29.9,24.1,73.5,O,경고,O,낮음
2025-07-06,순창군(254),O,34.0,34.5,28.9,24.5,70.9,O,경고,X,낮음
2025-07-06,양산시(257),O,36.5,37.4,30.1,25.3,73.9,O,경고,O,낮음
2025-07-06,강진군(259),O,35.6,35.4,29.7,25.5,76.1,O,경고,X,낮음
2025-07-06,장흥(260),O,34.6,34.5,28.9,25.1,77.4,O,경고,X,낮음
2025-07-06,해남(261),O,33.7,32.5,28.2,25.2,87.3,O,주의,X,낮음
2025-07-06,고흥(262),O,34.8,34.2,28.8,24.9,78.0,O,경고,X,낮음
2025-07-06,의령군(263),O,35.3,35.5,28.9,22.5,75.5,O,경고,X,낮음
2025-07-06,함양군(264),O,33.7,34.3,29.0,24.8,67.6,O,경고,X,낮음
2025-07-06,진도군ASOS(268),O,33.0,31.6,28.2,25.7,83.1,O,주의,X,낮음
2025-07-06,봉화(271),X,32.6,32.3,26.4,20.7,77.9,O,경고,X,낮음
2025-07-06,영주(272),X,32.2,31.8,27.5,25.1,73.3,O,주의,X,낮음
2025-07-06,문경(273),X,32.9,32.2,27.8,23.1,76.5,O,주의,X,낮음
2025-07-06,청송군(276),O,33.4,34.1,28.3,24.1,66.3,O,경고,X,낮음
2025-07-06,영덕(277),O,34.7,35.2,29.7,24.1,65.0,O,경고,O,낮음
2025-07-06,의성(278),O,34.1,34.2,28.3,21.8,75.9,O,경고,X,낮음
2025-07-06,구미(279),O,34.6,35.0,29.4,23.6,69.3,O,경고,O,낮음
2025-07-06,영천(281),O,33.6,34.1,29.6,25.1,66.3,O,경고,O,낮음
2025-07-06,경주시(283),O,34.6,35.5,30.2,26.3,64.1,O,경고,O,낮음
2025-07-06,거창(284),O,34.8,35.0,27.8,20.7,73.3,O,경고,X,낮음
2025-07-06,합천(285),O,35.5,36.2,29.5,23.2,73.9,O,경고,X,낮음
2025-07-06,밀양(288),O,36.4,37.5,30.9,24.7,65.4,O,경고,O,낮음
2025-07-06,산청(289),O,35.3,35.5,28.5,21.9,73.5,O,경고,X,낮음
2025-07-06,거제(294),X,32.4,31.5,27.6,24.8,77.4,O,경고,X,낮음
2025-07-06,남해(295),O,33.8,33.4,29.4,25.0,70.6,O,주의,X,낮음
2025-07-06,부천(433),X,32.0,31.7,27.3,24.7,72.0,O,주의,X,낮음
2025-07-06,안양(434),X,30.6,31.9,28.2,25.8,,O,주의,O,낮음
2025-07-06,광명(437),O,34.2,34.5,29.4,26.4,71.0,O,주의,O,낮음
2025-07-06,군포(438),O,33.0,33.2,28.4,25.4,72.0,O,주의,O,낮음
2025-07-06,김포(441),X,,34.2,28.3,25.5,,X,관심,O,낮음
2025-07-06,하남(444),X,,,,,,O,경고,X,낮음
2025-07-06,의왕(445),X,32.2,31.6,27.6,24.7,77.0,O,주의,X,낮음
2025-07-06,포천(504),O,33.1,32.0,27.5,25.0,84.0,O,주의,O,낮음
2025-07-06,가평조종(505),X,31.8,29.8,26.8,24.7,87.0,O,경고,O,낮음
2025-07-06,안성(516),O,34.7,34.5,28.8,24.9,78.0,O,경고,O,낮음
2025-07-06,간성(517),O,35.4,35.7,30.8,27.7,60.0,O,주의,O,낮음
2025-07-06,평창(526),X,31.6,30.4,25.9,21.6,81.0,X,관심,X,낮음
2025-07-06,의정부(532),O,33.6,32.6,28.0,25.2,79.0,O,주의,O,낮음
2025-07-06,횡성(536),X,30.9,29.5,26.4,23.5,83.0,O,주의,X,낮음
2025-07-06,고양(540),O,34.0,33.1,27.4,24.6,81.0,O,주의,X,낮음
2025-07-06,남양주(541),O,34.1,33.8,29.2,26.1,74.0,O,주의,O,낮음
2025-07-06,안산(545),O,34.6,33.8,28.2,24.8,81.0,O,주의,O,낮음
2025-07-06,경기광주(546),X,32.5,31.3,27.3,24.1,81.0,O,경고,O,낮음
2025-07-06,여주(548),X,32.2,31.1,27.7,24.0,81.0,O,경고,O,낮음
2025-07-06,용인(549),O,33.3,33.2,28.6,25.1,76.0,O,경고,O,낮음
2025-07-06,오산(550),O,33.7,33.2,27.9,23.9,79.0,O,주의,X,낮음
2025-07-06,평택(551),O,33.6,33.0,28.6,25.2,79.0,O,주의,O,낮음
2025-07-06,화천(555),X,31.4,29.6,26.5,24.4,87.0,O,주의,O,낮음
2025-07-06,양구(556),X,30.2,28.2,26.0,24.4,84.0,O,주의,X,낮음
2025-07-06,시흥(565),O,33.0,32.4,28.3,25.8,78.0,O,주의,O,낮음
2025-07-06,구리(569),X,32.9,32.7,28.9,25.9,71.0,O,주의,O,낮음
2025-07-06,화성(571),O,33.4,32.6,28.2,25.3,78.0,O,주의,O,낮음
2025-07-06,성남(572),X,32.9,32.4,28.7,25.6,73.0,O,주의,O,낮음
2025-07-06,과천(590),O,34.0,33.2,28.4,25.9,76.0,O,주의,O,낮음
2025-07-06,양주(598),X,32.9,32.1,27.4,24.0,83.0,O,주의,O,낮음
2025-07-06,단양(601),X,32.7,32.0,26.7,23.0,81.0,O,주의,X,낮음
2025-07-06,진천(602),X,32.8,32.4,27.8,22.9,78.0,O,주의,O,낮음
2025-07-06,괴산(603),O,33.0,32.5,27.8,23.3,79.0,O,경고,X,낮음
2025-07-06,옥천(604),O,33.8,33.6,28.6,23.6,74.0,O,경고,O,낮음
2025-07-06,홍북(608),X,,,,,,O,주의,X,낮음
2025-07-06,공주(612),O,33.1,32.5,28.0,24.4,79.0,O,경고,O,낮음
2025-07-06,서천(614),X,31.8,29.7,27.0,25.6,88.0,O,주의,X,낮음
2025-07-06,논산(615),O,33.1,32.4,28.0,25.0,78.0,O,경고,O,낮음
2025-07-06,당진(616),O,33.1,31.8,27.4,24.9,85.0,O,주의,O,낮음
2025-07-06,청양(618),O,33.7,33.1,27.7,23.5,80.0,O,주의,X,낮음
2025-07-06,음성(619),O,33.2,32.3,27.6,23.8,81.0,O,주의,O,낮음
2025-07-06,증평(623),X,32.7,32.3,28.3,24.7,74.0,O,주의,O,낮음
2025-07-06,태안(627),X,32.0,29.8,26.7,24.9,90.0,O,주의,X,낮음
2025-07-06,예산(628),O,33.2,32.4,28.2,25.0,80.0,O,주의,O,낮음
2025-07-06,아산(634),O,35.9,35.9,28.6,24.5,79.0,O,경고,O,낮음
2025-07-06,계룡(636),X,32.5,31.7,27.2,24.4,82.0,O,주의,X,낮음
2025-07-06,연천청산(652),O,33.6,32.7,26.8,23.8,83.0,O,주의,X,낮음
2025-07-06,양양(670),O,34.5,34.8,30.9,28.4,63.0,O,경고,O,낮음
2025-07-06,무안(699),O,34.2,33.8,28.2,24.9,82.0,O,경고,X,낮음
2025-07-06,무주(701),X,32.3,32.0,27.4,22.9,73.0,O,주의,X,낮음
2025-07-06,익산(702),O,33.6,32.1,28.1,25.2,81.0,O,주의,O,낮음
2025-07-06,진안(703),X,31.8,31.2,26.7,22.9,79.0,O,주의,X,낮음
2025-07-06,담양(706),O,34.2,33.1,28.6,25.3,80.0,O,경고,X,낮음
2025-07-06,구례(709),O,34.7,34.1,28.9,24.8,79.0,O,경고,X,낮음
2025-07-06,나주(710),O,33.8,33.7,28.5,24.4,77.0,O,경고,X,낮음
2025-07-06,순천시(712),O,35.5,36.6,30.4,25.2,66.0,O,경고,O,낮음
2025-07-06,광양읍(713),O,36.4,37.4,30.2,23.5,70.0,O,경고,X,낮음
2025-07-06,장성(730),O,34.3,34.0,29.0,25.1,77.0,O,경고,X,낮음
2025-07-06,영암(731),O,33.9,32.8,28.7,25.0,80.0,O,경고,X,낮음
2025-07-06,보성(732),O,33.6,33.8,28.0,23.6,76.0,O,경고,X,낮음
2025-07-06,완주(734),O,33.7,32.8,28.2,23.9,78.0,O,경고,X,낮음
2025-07-06,김제(737),O,33.6,32.4,28.0,25.7,84.0,O,경고,O,낮음
2025-07-06,화순(741),O,34.5,33.9,28.8,25.2,75.0,O,경고,X,낮음
2025-07-06,함평(754),O,33.5,33.1,28.4,25.8,79.0,O,경고,X,낮음
2025-07-06,곡성(768),O,34.6,34.7,28.5,23.3,78.0,O,경고,X,낮음
2025-07-06,압해도(789),X,32.5,30.5,27.4,25.3,88.0,O,주의,X,낮음
2025-07-06,영양(801),O,33.3,33.5,27.1,21.2,78.0,O,주의,X,낮음
2025-07-06,성주(810),O,34.0,33.3,28.2,22.2,75.0,O,경고,X,낮음
2025-07-06,고령(812),O,34.2,34.8,28.1,22.8,80.0,O,경고,X,낮음
2025-07-06,청도(813),O,34.4,35.0,28.5,23.1,76.0,O,경고,X,낮음
2025-07-06,예천(815),O,33.7,33.3,27.9,22.2,78.0,O,경고,X,낮음
2025-07-06,김천(822),O,34.3,34.3,28.2,21.1,71.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,군위(823),O,34.4,33.8,28.1,22.7,80.0,O,경고,X,낮음
2025-07-06,칠곡(825),O,34.0,34.1,29.1,24.0,79.0,O,경고,O,낮음
2025-07-06,경산(827),O,34.2,35.1,30.2,25.3,64.0,O,경고,O,낮음
2025-07-06,삼척(876),O,37.3,39.0,32.9,28.9,52.0,O,경고,O,낮음
2025-07-06,속초(90),O,34.1,34.6,31.2,28.1,59.4,O,주의,O,낮음
2025-07-06,삼천포(907),O,33.6,32.7,27.8,23.4,77.0,O,경고,X,낮음
2025-07-06,고성(918),X,32.9,31.6,27.2,22.7,85.0,O,경고,X,낮음
2025-07-06,창녕(919),O,35.5,36.5,29.7,24.1,70.0,O,경고,O,낮음
2025-07-06,함안(920),O,35.4,35.3,29.2,24.3,75.0,O,경고,X,낮음
2025-07-06,북춘천(93),X,31.7,29.7,27.2,25.1,85.5,O,주의,O,낮음
2025-07-06,하동(932),O,34.7,36.4,29.6,23.2,67.0,O,경고,X,낮음
2025-07-06,철원(95),X,31.4,29.5,26.4,24.0,90.0,O,주의,X,낮음
2025-07-06,동두천(98),X,32.5,30.9,27.0,24.6,87.8,O,주의,O,낮음
2025-07-06,파주(99),X,32.6,30.7,27.0,24.5,88.0,O,주의,X,낮음
2025-07-07,북강릉(104),O,33.6,32.5,28.3,24.4,78.3,O,경고,X,낮음
2025-07-07,동해(106),O,33.8,33.5,29.0,24.7,73.3,O,경고,X,낮음
2025-07-07,서울(108),O,34.3,33.2,29.1,26.7,79.0,O,주의,O,낮음
2025-07-07,인천(112),X,32.4,30.5,27.2,25.1,88.4,O,주의,O,낮음
2025-07-07,원주(114),O,35.6,35.2,30.1,26.4,76.8,O,주의,O,낮음
2025-07-07,울릉도(115),X,32.8,31.7,28.8,26.2,70.6,O,주의,O,낮음
2025-07-07,수원(119),O,33.5,32.6,28.2,25.7,77.5,O,주의,X,낮음
2025-07-07,영월(121),O,36.0,36.3,29.4,24.3,76.5,O,주의,X,낮음
2025-07-07,충주(127),O,35.2,34.4,29.9,25.3,74.5,O,경고,O,낮음
2025-07-07,서산(129),O,34.0,32.9,27.9,25.0,85.0,O,주의,X,낮음
2025-07-07,울진(130),O,33.0,32.7,29.1,24.8,71.8,O,경고,X,낮음
2025-07-07,청주(131),O,35.0,34.9,30.5,27.0,69.6,O,경고,O,낮음
2025-07-07,대전(133),O,35.7,35.1,30.0,26.5,74.5,O,경고,O,낮음
2025-07-07,추풍령(135),O,34.7,34.5,28.8,23.7,78.3,O,경고,X,낮음
2025-07-07,안동(136),O,36.9,37.6,30.1,24.7,69.8,O,경고,O,낮음
2025-07-07,상주(137),O,36.6,36.0,30.8,25.6,70.5,O,경고,O,낮음
2025-07-07,포항(138),O,33.8,33.7,29.0,25.8,72.0,O,경고,X,낮음
2025-07-07,군산(140),O,33.3,32.0,28.0,25.2,82.3,O,주의,O,낮음
2025-07-07,대구(143),O,36.2,37.4,31.5,26.4,58.1,O,경고,O,낮음
2025-07-07,전주(146),O,35.6,35.0,29.3,26.2,77.3,O,경고,O,낮음
2025-07-07,울산(152),O,34.6,34.8,29.8,25.6,66.8,X, ,X,낮음
2025-07-07,창원(155),O,36.3,36.3,30.1,25.7,72.0,O,경고,O,낮음
2025-07-07,광주(156),O,35.5,35.4,29.5,25.2,72.3,O,경고,O,낮음
2025-07-07,부산(159),O,34.6,34.0,30.1,27.2,70.1,X, ,O,낮음
2025-07-07,통영(162),O,33.1,32.9,27.5,24.2,70.8,O,주의,X,낮음
2025-07-07,목포(165),O,33.1,31.9,27.9,25.1,84.3,O,주의,O,낮음
2025-07-07,여수(168),O,34.0,33.3,28.8,25.6,74.3,O,경고,O,낮음
2025-07-07,흑산도(169),X,32.6,30.8,26.8,24.4,89.8,X,관심,X,낮음
2025-07-07,완도(170),O,36.0,35.4,29.7,24.6,76.5,O,경고,O,낮음
2025-07-07,고창(172),O,34.5,33.2,28.4,24.4,82.8,O,주의,O,낮음
2025-07-07,제주(184),X,32.9,31.6,29.0,26.2,67.9,O,경고,O,낮음
2025-07-07,진주(192),O,36.7,36.8,29.5,23.7,77.4,O,경고,X,낮음
2025-07-07,양평(202),O,34.1,33.3,29.0,26.3,78.0,O,경고,O,낮음
2025-07-07,이천(203),O,35.1,34.1,29.5,26.2,79.8,O,경고,O,낮음
2025-07-07,인제(211),O,34.4,34.8,28.3,24.5,75.5,O,주의,X,낮음
2025-07-07,홍천(212),O,34.9,34.9,29.5,25.3,75.3,O,주의,X,낮음
2025-07-07,태백(216),X,32.5,32.4,26.9,22.7,75.5,X,관심,X,낮음
2025-07-07,정선군(217),O,37.2,38.3,30.1,24.2,68.8,O,주의,X,낮음
2025-07-07,제천(221),O,34.7,34.5,28.8,24.8,79.0,O,주의,X,낮음
2025-07-07,보은(226),O,34.9,34.2,28.6,24.1,79.8,O,주의,X,낮음
2025-07-07,천안(232),O,34.2,33.3,28.2,24.8,82.5,O,주의,X,낮음
2025-07-07,보령(235),O,33.5,32.4,28.3,25.7,82.3,O,주의,O,낮음
2025-07-07,부여(236),O,35.2,34.6,28.8,24.8,81.3,O,경고,O,낮음
2025-07-07,금산(238),O,35.5,35.6,29.5,24.6,79.0,O,경고,O,낮음
2025-07-07,세종(239),O,34.7,34.0,29.3,25.3,76.5,O,경고,O,낮음
2025-07-07,부안(243),O,33.9,33.2,27.9,24.6,80.0,O,경고,O,낮음
2025-07-07,임실(244),O,35.2,34.7,28.6,25.0,80.8,O,경고,X,낮음
2025-07-07,정읍(245),O,35.7,35.3,29.4,24.2,75.8,O,경고,O,낮음
2025-07-07,남원(247),O,36.4,36.1,29.8,24.9,75.8,O,경고,O,낮음
2025-07-07,장수(248),O,34.9,34.5,27.0,21.2,84.5,O,주의,X,낮음
2025-07-07,영광군(252),O,34.0,33.2,28.0,24.0,79.0,O,경고,O,낮음
2025-07-07,김해시(253),O,36.5,36.2,30.4,26.5,74.3,O,경고,O,낮음
2025-07-07,순창군(254),O,35.5,36.0,29.5,24.3,73.0,O,경고,O,낮음
2025-07-07,양산시(257),O,37.6,37.8,31.2,25.9,70.5,O,경고,O,낮음
2025-07-07,강진군(259),O,36.1,35.9,29.6,24.2,76.8,O,경고,O,낮음
2025-07-07,장흥(260),O,35.5,35.2,28.8,23.8,79.3,O,경고,O,낮음
2025-07-07,해남(261),O,34.7,34.2,28.6,23.7,80.8,O,주의,X,낮음
2025-07-07,고흥(262),O,36.3,36.1,29.4,22.9,76.0,O,경고,X,낮음
2025-07-07,의령군(263),O,36.6,36.9,30.1,23.2,73.5,O,경고,X,낮음
2025-07-07,함양군(264),O,36.0,37.4,29.7,22.9,72.0,O,경고,X,낮음
2025-07-07,진도군ASOS(268),O,33.1,32.4,27.3,24.0,86.0,O,주의,X,낮음
2025-07-07,봉화(271),O,34.5,34.7,27.7,21.6,76.0,O,경고,X,낮음
2025-07-07,영주(272),O,35.4,35.7,29.4,23.1,74.3,O,주의,X,낮음
2025-07-07,문경(273),O,36.1,35.9,29.9,23.8,72.5,O,주의,X,낮음
2025-07-07,청송군(276),O,35.9,37.0,29.6,22.8,65.5,O,경고,X,낮음
2025-07-07,영덕(277),O,34.6,34.4,29.5,24.5,71.5,O,경고,X,낮음
2025-07-07,의성(278),O,37.2,38.3,29.8,23.7,79.3,O,심각,X,낮음
2025-07-07,구미(279),O,37.3,38.3,31.7,25.1,64.8,O,경고,O,낮음
2025-07-07,영천(281),O,35.5,35.8,30.3,25.0,65.3,O,경고,X,낮음
2025-07-07,경주시(283),O,36.3,36.7,30.3,25.1,66.5,O,경고,O,낮음
2025-07-07,거창(284),O,36.1,36.1,28.9,22.1,74.3,O,경고,X,낮음
2025-07-07,합천(285),O,36.8,37.7,30.1,23.9,72.0,O,경고,X,낮음
2025-07-07,밀양(288),O,37.7,39.2,31.6,25.6,68.0,O,경고,O,낮음
2025-07-07,산청(289),O,36.7,36.9,29.7,22.8,74.8,O,경고,X,낮음
2025-07-07,거제(294),O,35.2,35.3,29.2,24.2,73.0,O,경고,X,낮음
2025-07-07,남해(295),O,35.3,34.9,29.2,24.4,76.5,O,주의,O,낮음
2025-07-07,부천(433),X,32.6,31.8,27.0,24.2,78.0,O,주의,X,낮음
2025-07-07,안양(434),X,31.5,32.1,28.6,26.1,,O,주의,O,낮음
2025-07-07,광명(437),O,34.7,34.6,29.7,26.3,73.0,O,주의,O,낮음
2025-07-07,군포(438),O,34.3,33.9,28.8,25.7,74.0,O,주의,O,낮음
2025-07-07,김포(441),X,,33.1,27.8,25.4,,O,관심,X,낮음
2025-07-07,하남(444),X,,,,,,O,경고,X,낮음
2025-07-07,의왕(445),O,33.1,32.1,27.6,24.6,81.0,O,주의,X,낮음
2025-07-07,포천(504),O,35.4,34.1,28.8,25.1,83.0,O,주의,X,낮음
2025-07-07,가평조종(505),O,35.1,33.9,28.4,25.4,88.0,O,경고,X,낮음
2025-07-07,안성(516),O,35.9,34.9,29.4,25.3,79.0,O,경고,O,낮음
2025-07-07,간성(517),X,31.4,30.1,26.2,23.8,77.0,O,주의,X,낮음
2025-07-07,평창(526),O,35.0,35.2,28.3,23.7,77.0,O,관심,X,낮음
2025-07-07,의정부(532),O,35.2,33.7,28.5,26.0,83.0,O,주의,X,낮음
2025-07-07,횡성(536),O,35.6,35.4,29.3,24.6,77.0,O,주의,O,낮음
2025-07-07,고양(540),O,34.3,32.9,27.5,24.8,87.0,O,주의,X,낮음
2025-07-07,남양주(541),O,35.5,34.6,29.6,26.8,78.0,O,주의,O,낮음
2025-07-07,안산(545),O,34.2,32.9,27.4,24.3,87.0,O,주의,X,낮음
2025-07-07,경기광주(546),O,33.9,32.7,28.2,25.5,81.0,O,경고,O,낮음
2025-07-07,여주(548),O,35.1,34.4,29.5,26.0,79.0,O,경고,O,낮음
2025-07-07,용인(549),O,34.6,34.0,29.2,26.2,78.0,O,경고,O,낮음
2025-07-07,오산(550),O,34.2,33.2,28.3,24.4,80.0,O,주의,X,낮음
2025-07-07,평택(551),O,35.1,34.4,28.8,25.5,85.0,O,주의,O,낮음
2025-07-07,화천(555),O,35.6,34.9,28.9,25.2,82.0,O,주의,X,낮음
2025-07-07,양구(556),O,35.3,35.1,28.4,24.0,79.0,O,주의,X,낮음
2025-07-07,시흥(565),O,33.6,32.7,27.9,25.2,83.0,O,주의,X,낮음
2025-07-07,구리(569),O,34.6,34.3,29.3,26.4,75.0,O,주의,O,낮음
2025-07-07,화성(571),O,33.9,32.8,27.8,25.4,82.0,O,주의,O,낮음
2025-07-07,성남(572),O,33.7,32.9,28.9,26.0,77.0,O,주의,O,낮음
2025-07-07,과천(590),O,34.2,33.1,28.4,25.9,81.0,O,주의,X,낮음
2025-07-07,양주(598),O,34.5,33.2,28.3,25.4,85.0,O,주의,X,낮음
2025-07-07,단양(601),O,35.0,35.5,29.1,24.8,76.0,O,주의,X,낮음
2025-07-07,진천(602),O,34.5,33.7,28.6,25.5,79.0,O,주의,X,낮음
2025-07-07,괴산(603),O,34.9,34.3,29.0,24.7,80.0,O,경고,X,낮음
2025-07-07,옥천(604),O,36.2,35.8,30.1,25.2,76.0,O,경고,O,낮음
2025-07-07,홍북(608),X,,,,,,O,주의,X,낮음
2025-07-07,공주(612),O,34.9,34.6,29.2,25.4,78.0,O,경고,O,낮음
2025-07-07,서천(614),X,32.9,31.4,27.4,24.1,87.0,O,주의,O,낮음
2025-07-07,논산(615),O,34.9,34.2,29.2,25.3,78.0,O,경고,O,낮음
2025-07-07,당진(616),O,34.6,33.4,27.8,24.5,84.0,O,주의,X,낮음
2025-07-07,청양(618),O,35.0,34.1,28.0,23.6,83.0,O,주의,X,낮음
2025-07-07,음성(619),O,34.8,33.8,28.9,25.0,80.0,O,주의,X,낮음
